Filename,Sign_Type,MUTCD_Code,Legend_Ra,Background_Ra,Target_Contrast,Actual_Reflectivity,Actual_Contrast,Safety_Status,Variation_Type,MUTCD_Compliant,Delta_R,Delta_C,Latitude,Longitude,Age_Years,Sheeting_Type,Generated_Time
stop_2485_safe.png,STOP,R1-1-36,433.808,305.349,17.0034,0.4547,0.2949,SAFE,SAFE_TARGET,YES,0.1439,0.5553,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:07
yield_1126_safe.png,YIELD,R1-2-36,111.1,360.6,5.775,0.5729,0.4057,SAFE,SAFE_TARGET,YES,0.3371,5.3693,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:05
stop_1875_safe.png,STOP,R1-1-36,476.531,324.254,12.9188,0.4555,0.2945,SAFE,SAFE_TARGET,YES,0.1881,0.3515,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:03
arrow_2624_safe.png,ARROW,M6-3-21-W,184.895,622.491,7.5466,0.5302,0.153,SAFE,SAFE_TARGET,YES,403.1629,7.3936,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:06
arrow_436_safe.png,ARROW,M6-3-21-W,303.789,800.682,8.0644,0.5301,0.1557,SAFE,SAFE_TARGET,YES,551.7052,7.9087,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:41
arrow_638_safe.png,ARROW,M6-3-21-W,339.993,526.963,8.3553,0.5301,0.1549,SAFE,SAFE_TARGET,YES,432.9481,8.2004,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:43
stop_048_safe.png,STOP,R1-1-36,587.641,202.655,19.7575,0.4541,0.2952,SAFE,SAFE_TARGET,YES,0.0931,0.6927,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:49
arrow_1550_safe.png,ARROW,M6-3-21-W,345.986,811.087,8.8942,0.5301,0.1566,SAFE,SAFE_TARGET,YES,578.0062,8.7376,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:54
arrow_2150_safe.png,ARROW,M6-3-21-W,221.216,758.855,8.2856,0.5302,0.1545,SAFE,SAFE_TARGET,YES,489.5055,8.131,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:01
yield_572_safe.png,YIELD,R1-2-36,110.4,365.0,5.9786,0.5711,0.4074,SAFE,SAFE_TARGET,YES,0.3334,5.5712,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:02
stop_2786_safe.png,STOP,R1-1-36,580.468,213.611,17.2159,0.455,0.2947,SAFE,SAFE_TARGET,YES,0.1023,0.5661,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:09
yield_1992_safe.png,YIELD,R1-2-36,96.0,573.3,5.68,0.5738,0.4049,SAFE,SAFE_TARGET,YES,0.2391,5.2751,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:11
arrow_1050_safe.png,ARROW,M6-3-21-W,219.041,734.745,9.4782,0.5301,0.155,SAFE,SAFE_TARGET,YES,476.363,9.3233,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:48
stop_1357_safe.png,STOP,R1-1-36,456.744,278.53,12.4841,0.4568,0.2938,SAFE,SAFE_TARGET,YES,0.1197,0.3304,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:59
yield_768_safe.png,YIELD,R1-2-36,108.4,375.7,4.8657,0.5818,0.3974,SAFE,SAFE_TARGET,YES,0.3398,4.4683,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:03
stop_2126_safe.png,STOP,R1-1-36,574.046,250.023,13.4433,0.4558,0.2943,SAFE,SAFE_TARGET,YES,0.1437,0.3778,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:04
yield_022_safe.png,YIELD,R1-2-36,85.6,439.9,5.8133,0.5726,0.406,SAFE,SAFE_TARGET,YES,0.3098,5.4073,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:08:59
yield_2803_safe.png,YIELD,R1-2-36,102.6,488.7,5.5798,0.5747,0.4041,SAFE,SAFE_TARGET,YES,0.279,5.1757,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:17
stop_579_safe.png,STOP,R1-1-36,728.826,267.164,14.1587,0.4537,0.2954,SAFE,SAFE_TARGET,YES,0.2447,0.4126,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:53
stop_367_safe.png,STOP,R1-1-36,631.557,374.396,19.9442,0.4502,0.297,SAFE,SAFE_TARGET,YES,0.3336,0.7002,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:51
yield_1603_safe.png,YIELD,R1-2-36,82.6,510.7,4.8683,0.5818,0.3975,SAFE,SAFE_TARGET,YES,0.2852,4.4709,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:09
arrow_1708_safe.png,ARROW,M6-3-21-W,370.933,684.807,9.208,0.5301,0.1565,SAFE,SAFE_TARGET,YES,527.3396,9.0516,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:56
stop_2999_safe.png,STOP,R1-1-36,617.676,350.971,17.2476,0.4519,0.2962,SAFE,SAFE_TARGET,YES,0.2957,0.5662,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:11
yield_1624_safe.png,YIELD,R1-2-36,82.1,594.2,4.9455,0.581,0.3982,SAFE,SAFE_TARGET,YES,0.2428,4.5472,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:09
yield_2174_safe.png,YIELD,R1-2-36,104.7,461.0,4.7122,0.5834,0.3959,SAFE,SAFE_TARGET,YES,0.3006,4.3163,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:12
yield_1777_safe.png,YIELD,R1-2-36,83.6,591.9,4.7846,0.5827,0.3966,SAFE,SAFE_TARGET,YES,0.245,4.388,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:10
stop_2790_safe.png,STOP,R1-1-36,667.732,384.212,12.6786,0.4526,0.2959,SAFE,SAFE_TARGET,YES,0.3615,0.3381,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:09
arrow_1076_safe.png,ARROW,M6-3-21-W,263.49,700.023,9.6222,0.5301,0.1554,SAFE,SAFE_TARGET,YES,481.2265,9.4668,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:48
yield_323_safe.png,YIELD,R1-2-36,100.4,551.9,4.717,0.5834,0.3959,SAFE,SAFE_TARGET,YES,0.2572,4.3211,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:00
arrow_1463_safe.png,ARROW,M6-3-21-W,278.193,607.854,9.3217,0.5301,0.155,SAFE,SAFE_TARGET,YES,442.4931,9.1668,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:53
stop_672_safe.png,STOP,R1-1-36,419.969,276.194,18.8105,0.4546,0.2949,SAFE,SAFE_TARGET,YES,0.1006,0.6456,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:54
yield_341_safe.png,YIELD,R1-2-36,91.0,431.5,5.4521,0.5759,0.4029,SAFE,SAFE_TARGET,YES,0.3147,5.0492,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:01
stop_1798_safe.png,STOP,R1-1-36,469.647,285.548,15.107,0.4555,0.2945,SAFE,SAFE_TARGET,YES,0.1363,0.4609,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:02
stop_2545_safe.png,STOP,R1-1-36,591.371,300.268,13.4525,0.4547,0.2949,SAFE,SAFE_TARGET,YES,0.2164,0.3777,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:08
arrow_2542_safe.png,ARROW,M6-3-21-W,359.655,511.926,8.7619,0.5301,0.1552,SAFE,SAFE_TARGET,YES,435.2607,8.6066,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:05
stop_427_safe.png,STOP,R1-1-36,490.833,229.159,18.1948,0.4551,0.2947,SAFE,SAFE_TARGET,YES,0.0767,0.6151,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:52
arrow_625_safe.png,ARROW,M6-3-21-W,217.144,665.724,7.3937,0.5302,0.1535,SAFE,SAFE_TARGET,YES,440.9038,7.2401,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:43
arrow_200_safe.png,ARROW,M6-3-21-W,330.726,586.228,8.9591,0.5301,0.1553,SAFE,SAFE_TARGET,YES,457.9468,8.8038,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_100_safe.png,ARROW,M6-3-21-W,346.586,649.607,7.1597,0.5301,0.155,SAFE,SAFE_TARGET,YES,497.566,7.0047,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
yield_510_safe.png,YIELD,R1-2-36,114.2,419.7,4.6846,0.5837,0.3956,SAFE,SAFE_TARGET,YES,0.3168,4.289,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:02
stop_565_safe.png,STOP,R1-1-36,517.294,353.335,19.0615,0.4521,0.2961,SAFE,SAFE_TARGET,YES,0.2483,0.657,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:53
arrow_359_safe.png,ARROW,M6-3-21-W,299.595,634.45,8.956,0.5301,0.1552,SAFE,SAFE_TARGET,YES,466.4924,8.8009,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:40
arrow_817_safe.png,ARROW,M6-3-21-W,248.473,688.83,9.7551,0.5301,0.1552,SAFE,SAFE_TARGET,YES,468.1212,9.5999,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:45
yield_2201_safe.png,YIELD,R1-2-36,86.9,336.4,4.5759,0.5849,0.3945,SAFE,SAFE_TARGET,YES,0.3733,4.1814,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:13
arrow_2200_safe.png,ARROW,M6-3-21-W,380.453,810.319,8.2381,0.5301,0.1568,SAFE,SAFE_TARGET,YES,594.8559,8.0813,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:01
yield_2250_safe.png,YIELD,R1-2-36,100.4,512.6,5.1176,0.5792,0.3999,SAFE,SAFE_TARGET,YES,0.2727,4.7177,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:13
arrow_2015_safe.png,ARROW,M6-3-21-W,333.731,783.715,7.2554,0.5301,0.1556,SAFE,SAFE_TARGET,YES,558.1927,7.0999,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:59
arrow_1560_safe.png,ARROW,M6-3-21-W,327.779,659.446,7.4346,0.5301,0.155,SAFE,SAFE_TARGET,YES,493.0823,7.2797,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:54
yield_2696_safe.png,YIELD,R1-2-36,95.1,439.9,5.6456,0.5741,0.4046,SAFE,SAFE_TARGET,YES,0.3066,5.2409,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:16
arrow_168_safe.png,ARROW,M6-3-21-W,268.714,667.134,8.3379,0.5302,0.1547,SAFE,SAFE_TARGET,YES,467.3937,8.1832,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_2858_safe.png,ARROW,M6-3-21-W,132.004,598.441,8.3672,0.5302,0.1526,SAFE,SAFE_TARGET,YES,364.6923,8.2146,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:09
arrow_636_safe.png,ARROW,M6-3-21-W,174.348,639.335,8.3529,0.5302,0.1534,SAFE,SAFE_TARGET,YES,406.3117,8.1995,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:43
arrow_932_safe.png,ARROW,M6-3-21-W,280.004,673.881,8.1393,0.5302,0.1548,SAFE,SAFE_TARGET,YES,476.412,7.9845,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:46
arrow_348_safe.png,ARROW,M6-3-21-W,314.713,651.668,7.8753,0.5301,0.155,SAFE,SAFE_TARGET,YES,482.6601,7.7204,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:39
stop_921_safe.png,STOP,R1-1-36,633.952,266.074,19.5963,0.4525,0.2959,SAFE,SAFE_TARGET,YES,0.1971,0.6839,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:55
stop_884_safe.png,STOP,R1-1-36,467.761,369.799,14.8028,0.4539,0.2952,SAFE,SAFE_TARGET,YES,0.2422,0.4449,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:55
arrow_785_safe.png,ARROW,M6-3-21-W,143.805,786.119,9.1319,0.5302,0.1542,SAFE,SAFE_TARGET,YES,464.4317,8.9777,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:45
stop_830_safe.png,STOP,R1-1-36,591.377,257.72,19.4482,0.4531,0.2956,SAFE,SAFE_TARGET,YES,0.1647,0.6768,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:55
arrow_2249_safe.png,ARROW,M6-3-21-W,399.92,590.171,9.4473,0.5301,0.1565,SAFE,SAFE_TARGET,YES,494.5159,9.2909,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:02
arrow_1559_safe.png,ARROW,M6-3-21-W,163.644,675.824,8.2783,0.5302,0.1534,SAFE,SAFE_TARGET,YES,419.2036,8.1249,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:54
arrow_2199_safe.png,ARROW,M6-3-21-W,317.285,515.753,9.9403,0.5301,0.1553,SAFE,SAFE_TARGET,YES,415.9889,9.785,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:01
yield_2074_safe.png,YIELD,R1-2-36,107.5,506.6,5.8975,0.5718,0.4067,SAFE,SAFE_TARGET,YES,0.2648,5.4908,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:12
arrow_1694_safe.png,ARROW,M6-3-21-W,356.666,677.141,9.0479,0.5301,0.1562,SAFE,SAFE_TARGET,YES,516.3735,8.8918,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:55
stop_1261_safe.png,STOP,R1-1-36,609.617,213.065,14.4318,0.4558,0.2943,SAFE,SAFE_TARGET,YES,0.1153,0.4273,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:58
yield_1014_safe.png,YIELD,R1-2-36,115.0,571.0,4.6196,0.5845,0.3949,SAFE,SAFE_TARGET,YES,0.2414,4.2246,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:05
yield_2621_safe.png,YIELD,R1-2-36,117.7,440.8,4.7956,0.5825,0.3967,SAFE,SAFE_TARGET,YES,0.3033,4.3989,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:15
stop_1666_safe.png,STOP,R1-1-36,519.508,242.524,12.9949,0.4567,0.2939,SAFE,SAFE_TARGET,YES,0.1062,0.3558,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:01
yield_524_safe.png,YIELD,R1-2-36,81.5,505.8,5.0809,0.5796,0.3995,SAFE,SAFE_TARGET,YES,0.2859,4.6814,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:02
stop_1830_safe.png,STOP,R1-1-36,530.433,378.399,15.9269,0.4527,0.2958,SAFE,SAFE_TARGET,YES,0.2855,0.5005,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:02
stop_1603_safe.png,STOP,R1-1-36,444.778,337.749,12.6965,0.4557,0.2944,SAFE,SAFE_TARGET,YES,0.1889,0.3404,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:01
stop_420_safe.png,STOP,R1-1-36,719.385,204.709,12.7719,0.4556,0.2945,SAFE,SAFE_TARGET,YES,0.16,0.3441,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:52
yield_1736_safe.png,YIELD,R1-2-36,101.4,378.6,5.4343,0.5761,0.4028,SAFE,SAFE_TARGET,YES,0.3361,5.0315,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:10
stop_2952_safe.png,STOP,R1-1-36,531.683,396.134,13.209,0.4534,0.2955,SAFE,SAFE_TARGET,YES,0.3076,0.365,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:11
arrow_2141_safe.png,ARROW,M6-3-21-W,132.114,709.825,7.5372,0.5302,0.1528,SAFE,SAFE_TARGET,YES,420.4393,7.3844,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:13:01
stop_353_safe.png,STOP,R1-1-36,418.018,297.981,14.8348,0.4558,0.2943,SAFE,SAFE_TARGET,YES,0.1256,0.4474,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:10:51
yield_912_safe.png,YIELD,R1-2-36,86.2,508.7,4.5016,0.5858,0.3937,SAFE,SAFE_TARGET,YES,0.2883,4.1079,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:04
stop_2298_safe.png,STOP,R1-1-36,440.045,309.288,15.5852,0.4551,0.2947,SAFE,SAFE_TARGET,YES,0.1515,0.4846,33.5156857,-80.8648867,1.8,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:11:06
yield_1503_safe.png,YIELD,R1-2-36,110.4,496.1,5.9944,0.5709,0.4075,SAFE,SAFE_TARGET,YES,0.2677,5.5869,33.5163605,-80.8658667,6.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:09:08
