Filename,Sign_Type,MUTCD_Code,Legend_Ra,Background_Ra,Target_Contrast,Actual_Reflectivity,Actual_Contrast,Safety_Status,Variation_Type,MUTCD_Compliant,Delta_R,Delta_C,Latitude,Longitude,Age_Years,Sheeting_Type,Generated_Time
arrow_019_safe.png,ARROW,M6-3-21-W,439.396,574.656,7.4671,0.5301,0.156,SAFE,SAFE_TARGET,YES,506.4958,7.3111,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_022_safe.png,ARROW,M6-3-21-W,424.013,581.193,9.8773,0.5301,0.1569,SAFE,SAFE_TARGET,YES,502.0728,9.7204,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_024_safe.png,ARROW,M6-3-21-W,128.977,754.215,8.2535,0.5302,0.1534,SAFE,SAFE_TARGET,YES,441.0661,8.1001,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_025_safe.png,ARROW,M6-3-21-W,409.585,646.765,9.6748,0.5301,0.157,SAFE,SAFE_TARGET,YES,527.6447,9.5179,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_029_safe.png,ARROW,M6-3-21-W,372.535,786.574,8.7774,0.5301,0.1568,SAFE,SAFE_TARGET,YES,579.0246,8.6206,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_032_safe.png,ARROW,M6-3-21-W,405.438,510.684,9.9791,0.5301,0.1564,SAFE,SAFE_TARGET,YES,457.5311,9.8228,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_036_safe.png,ARROW,M6-3-21-W,155.369,504.835,9.4511,0.5302,0.153,SAFE,SAFE_TARGET,YES,329.5721,9.2982,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_037_safe.png,ARROW,M6-3-21-W,404.555,585.718,8.9092,0.5301,0.1562,SAFE,SAFE_TARGET,YES,494.6064,8.753,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_041_safe.png,ARROW,M6-3-21-W,158.836,699.595,9.7718,0.5302,0.1543,SAFE,SAFE_TARGET,YES,428.6851,9.6176,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_042_safe.png,ARROW,M6-3-21-W,439.038,635.46,8.4565,0.5301,0.1567,SAFE,SAFE_TARGET,YES,536.7191,8.2998,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_043_safe.png,ARROW,M6-3-21-W,443.858,566.377,7.0109,0.5301,0.1558,SAFE,SAFE_TARGET,YES,504.5871,6.8551,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_044_safe.png,ARROW,M6-3-21-W,313.402,745.99,9.6715,0.5301,0.1563,SAFE,SAFE_TARGET,YES,529.1659,9.5152,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_047_safe.png,ARROW,M6-3-21-W,338.868,717.189,8.4066,0.5301,0.1558,SAFE,SAFE_TARGET,YES,527.4987,8.2508,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_050_safe.png,ARROW,M6-3-21-W,188.185,810.66,9.0481,0.5301,0.1548,SAFE,SAFE_TARGET,YES,498.8921,8.8933,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_051_safe.png,ARROW,M6-3-21-W,279.938,576.261,8.8851,0.5302,0.1546,SAFE,SAFE_TARGET,YES,427.5693,8.7304,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_053_safe.png,ARROW,M6-3-21-W,341.487,591.603,9.4648,0.5301,0.1557,SAFE,SAFE_TARGET,YES,466.0147,9.309,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_054_safe.png,ARROW,M6-3-21-W,449.707,507.445,7.8252,0.5301,0.156,SAFE,SAFE_TARGET,YES,478.0462,7.6692,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_056_safe.png,ARROW,M6-3-21-W,328.393,626.4,9.5533,0.5301,0.1558,SAFE,SAFE_TARGET,YES,476.8661,9.3975,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_057_safe.png,ARROW,M6-3-21-W,379.96,836.347,9.5599,0.5301,0.1575,SAFE,SAFE_TARGET,YES,607.6232,9.4024,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_058_safe.png,ARROW,M6-3-21-W,409.65,545.783,7.2485,0.5301,0.1554,SAFE,SAFE_TARGET,YES,477.1862,7.0932,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_061_safe.png,ARROW,M6-3-21-W,168.114,533.253,8.2845,0.5302,0.1527,SAFE,SAFE_TARGET,YES,350.153,8.1318,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_062_safe.png,ARROW,M6-3-21-W,151.447,747.642,7.0691,0.5302,0.153,SAFE,SAFE_TARGET,YES,449.0145,6.9161,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_064_safe.png,ARROW,M6-3-21-W,160.91,706.404,8.3944,0.5302,0.1536,SAFE,SAFE_TARGET,YES,433.1268,8.2408,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_066_safe.png,ARROW,M6-3-21-W,311.595,776.757,9.535,0.5301,0.1563,SAFE,SAFE_TARGET,YES,543.6462,9.3787,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_067_safe.png,ARROW,M6-3-21-W,441.561,606.695,7.5144,0.5301,0.1562,SAFE,SAFE_TARGET,YES,523.5979,7.3582,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_069_safe.png,ARROW,M6-3-21-W,273.553,798.584,8.5442,0.5301,0.1555,SAFE,SAFE_TARGET,YES,535.5384,8.3887,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_071_safe.png,ARROW,M6-3-21-W,125.912,594.026,8.8632,0.5302,0.1528,SAFE,SAFE_TARGET,YES,359.4388,8.7104,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_076_safe.png,ARROW,M6-3-21-W,209.345,506.9,7.9545,0.5302,0.1529,SAFE,SAFE_TARGET,YES,357.5923,7.8016,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_080_safe.png,ARROW,M6-3-21-W,346.952,725.834,9.4756,0.5301,0.1565,SAFE,SAFE_TARGET,YES,535.8632,9.3191,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_083_safe.png,ARROW,M6-3-21-W,274.009,578.046,8.0615,0.5302,0.1542,SAFE,SAFE_TARGET,YES,425.4973,7.9073,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_084_safe.png,ARROW,M6-3-21-W,402.42,500.773,8.5853,0.5301,0.1557,SAFE,SAFE_TARGET,YES,451.0667,8.4296,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_085_safe.png,ARROW,M6-3-21-W,321.649,739.996,8.7361,0.5301,0.1559,SAFE,SAFE_TARGET,YES,530.2923,8.5802,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_086_safe.png,ARROW,M6-3-21-W,255.335,575.655,9.7884,0.5302,0.1547,SAFE,SAFE_TARGET,YES,414.9645,9.6337,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_088_safe.png,ARROW,M6-3-21-W,311.962,545.997,8.1359,0.5302,0.1545,SAFE,SAFE_TARGET,YES,428.4493,7.9814,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_089_safe.png,ARROW,M6-3-21-W,345.405,553.24,7.6079,0.5302,0.1547,SAFE,SAFE_TARGET,YES,448.7923,7.4531,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_090_safe.png,ARROW,M6-3-21-W,326.222,823.03,8.6215,0.5301,0.1563,SAFE,SAFE_TARGET,YES,574.0958,8.4652,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:36
arrow_100_safe.png,ARROW,M6-3-21-W,346.586,649.607,7.1597,0.5301,0.155,SAFE,SAFE_TARGET,YES,497.566,7.0047,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_102_safe.png,ARROW,M6-3-21-W,168.067,835.931,7.5022,0.5302,0.1539,SAFE,SAFE_TARGET,YES,501.4689,7.3483,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_108_safe.png,ARROW,M6-3-21-W,232.59,531.903,8.9067,0.5302,0.1538,SAFE,SAFE_TARGET,YES,381.7162,8.7529,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_109_safe.png,ARROW,M6-3-21-W,143.214,642.993,7.6218,0.5302,0.1526,SAFE,SAFE_TARGET,YES,392.5733,7.4692,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_111_safe.png,ARROW,M6-3-21-W,247.805,812.923,7.8503,0.5301,0.1549,SAFE,SAFE_TARGET,YES,529.8338,7.6954,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_115_safe.png,ARROW,M6-3-21-W,428.4,821.997,8.1059,0.5301,0.1574,SAFE,SAFE_TARGET,YES,624.6686,7.9485,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_117_safe.png,ARROW,M6-3-21-W,138.731,774.261,7.2778,0.5302,0.1531,SAFE,SAFE_TARGET,YES,455.9655,7.1247,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_118_safe.png,ARROW,M6-3-21-W,413.604,656.132,9.2507,0.5301,0.1569,SAFE,SAFE_TARGET,YES,534.338,9.0938,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_119_safe.png,ARROW,M6-3-21-W,439.544,754.703,8.7192,0.5301,0.1574,SAFE,SAFE_TARGET,YES,596.5932,8.5618,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_121_safe.png,ARROW,M6-3-21-W,419.285,513.028,8.9544,0.5301,0.1561,SAFE,SAFE_TARGET,YES,465.6265,8.7983,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_122_safe.png,ARROW,M6-3-21-W,324.607,708.769,8.0485,0.5301,0.1554,SAFE,SAFE_TARGET,YES,516.1581,7.893,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_125_safe.png,ARROW,M6-3-21-W,335.582,536.203,9.3054,0.5301,0.1553,SAFE,SAFE_TARGET,YES,435.3622,9.1501,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_126_safe.png,ARROW,M6-3-21-W,268.509,720.908,8.2339,0.5301,0.1549,SAFE,SAFE_TARGET,YES,494.1781,8.079,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_127_safe.png,ARROW,M6-3-21-W,453.354,816.816,7.1515,0.5301,0.1572,SAFE,SAFE_TARGET,YES,634.5549,6.9943,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_129_safe.png,ARROW,M6-3-21-W,390.737,603.817,8.1267,0.5301,0.1558,SAFE,SAFE_TARGET,YES,496.7468,7.9709,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_130_safe.png,ARROW,M6-3-21-W,407.082,651.161,9.5489,0.5301,0.1569,SAFE,SAFE_TARGET,YES,528.5915,9.392,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_133_safe.png,ARROW,M6-3-21-W,175.815,767.067,9.1744,0.5302,0.1545,SAFE,SAFE_TARGET,YES,470.9108,9.0199,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_134_safe.png,ARROW,M6-3-21-W,356.338,839.921,9.6842,0.5301,0.1573,SAFE,SAFE_TARGET,YES,597.5994,9.5269,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_136_safe.png,ARROW,M6-3-21-W,241.68,718.343,8.1741,0.5302,0.1545,SAFE,SAFE_TARGET,YES,479.4813,8.0196,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_138_safe.png,ARROW,M6-3-21-W,282.356,803.858,7.2992,0.5301,0.155,SAFE,SAFE_TARGET,YES,542.5769,7.1442,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_139_safe.png,ARROW,M6-3-21-W,142.039,710.088,8.2119,0.5302,0.1533,SAFE,SAFE_TARGET,YES,425.5334,8.0586,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_142_safe.png,ARROW,M6-3-21-W,290.708,716.151,9.0376,0.5301,0.1555,SAFE,SAFE_TARGET,YES,502.8994,8.8821,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_143_safe.png,ARROW,M6-3-21-W,355.843,828.193,8.8113,0.5301,0.1568,SAFE,SAFE_TARGET,YES,591.4882,8.6545,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_145_safe.png,ARROW,M6-3-21-W,281.601,533.819,8.5178,0.5302,0.1542,SAFE,SAFE_TARGET,YES,407.1797,8.3635,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_147_safe.png,ARROW,M6-3-21-W,342.603,703.42,9.0015,0.5301,0.1561,SAFE,SAFE_TARGET,YES,522.4814,8.8454,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_148_safe.png,ARROW,M6-3-21-W,171.234,819.734,7.3821,0.5302,0.1538,SAFE,SAFE_TARGET,YES,494.9539,7.2283,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_149_safe.png,ARROW,M6-3-21-W,163.196,584.607,9.5421,0.5302,0.1535,SAFE,SAFE_TARGET,YES,373.3709,9.3885,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_152_safe.png,ARROW,M6-3-21-W,300.218,755.175,9.1206,0.5301,0.1559,SAFE,SAFE_TARGET,YES,527.1663,8.9647,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_154_safe.png,ARROW,M6-3-21-W,350.524,595.437,8.2701,0.5301,0.1553,SAFE,SAFE_TARGET,YES,472.4504,8.1148,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_155_safe.png,ARROW,M6-3-21-W,127.224,562.496,8.0241,0.5303,0.1522,SAFE,SAFE_TARGET,YES,344.33,7.8719,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_156_safe.png,ARROW,M6-3-21-W,135.114,672.388,7.9422,0.5302,0.1529,SAFE,SAFE_TARGET,YES,403.2207,7.7893,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_159_safe.png,ARROW,M6-3-21-W,415.39,757.139,7.2584,0.5301,0.1565,SAFE,SAFE_TARGET,YES,585.7345,7.1019,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_160_safe.png,ARROW,M6-3-21-W,286.107,572.607,9.0822,0.5302,0.1548,SAFE,SAFE_TARGET,YES,428.8271,8.9274,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_162_safe.png,ARROW,M6-3-21-W,294.696,563.742,8.6324,0.5302,0.1546,SAFE,SAFE_TARGET,YES,428.6889,8.4777,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_164_safe.png,ARROW,M6-3-21-W,268.178,581.358,9.537,0.5302,0.1548,SAFE,SAFE_TARGET,YES,424.2378,9.3822,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_168_safe.png,ARROW,M6-3-21-W,268.714,667.134,8.3379,0.5302,0.1547,SAFE,SAFE_TARGET,YES,467.3937,8.1832,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_170_safe.png,ARROW,M6-3-21-W,271.405,588.904,9.2325,0.5302,0.1547,SAFE,SAFE_TARGET,YES,429.6242,9.0778,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_171_safe.png,ARROW,M6-3-21-W,240.79,716.635,8.5668,0.5302,0.1547,SAFE,SAFE_TARGET,YES,478.1825,8.4121,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_172_safe.png,ARROW,M6-3-21-W,282.462,626.298,9.4908,0.5301,0.1552,SAFE,SAFE_TARGET,YES,453.8499,9.3356,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_176_safe.png,ARROW,M6-3-21-W,380.335,617.724,7.076,0.5301,0.1553,SAFE,SAFE_TARGET,YES,498.4992,6.9207,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_177_safe.png,ARROW,M6-3-21-W,373.634,771.283,9.5131,0.5301,0.1571,SAFE,SAFE_TARGET,YES,571.9285,9.3561,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:37
arrow_179_safe.png,ARROW,M6-3-21-W,198.216,764.663,9.5833,0.5301,0.155,SAFE,SAFE_TARGET,YES,480.9094,9.4284,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_180_safe.png,ARROW,M6-3-21-W,237.197,840.412,9.712,0.5301,0.1559,SAFE,SAFE_TARGET,YES,538.2747,9.5561,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_184_safe.png,ARROW,M6-3-21-W,389.626,817.509,7.5608,0.5301,0.1566,SAFE,SAFE_TARGET,YES,603.0371,7.4042,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_185_safe.png,ARROW,M6-3-21-W,422.571,704.869,8.6328,0.5301,0.1569,SAFE,SAFE_TARGET,YES,563.1899,8.4759,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_192_safe.png,ARROW,M6-3-21-W,134.483,503.097,9.3662,0.5302,0.1527,SAFE,SAFE_TARGET,YES,318.2595,9.2135,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_194_safe.png,ARROW,M6-3-21-W,427.415,658.581,8.096,0.5301,0.1565,SAFE,SAFE_TARGET,YES,542.468,7.9395,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_195_safe.png,ARROW,M6-3-21-W,221.666,683.108,9.4778,0.5302,0.1547,SAFE,SAFE_TARGET,YES,451.8569,9.323,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_198_safe.png,ARROW,M6-3-21-W,309.278,711.753,9.9288,0.5301,0.1562,SAFE,SAFE_TARGET,YES,509.9853,9.7726,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_199_safe.png,ARROW,M6-3-21-W,278.081,821.55,9.7483,0.5301,0.1563,SAFE,SAFE_TARGET,YES,549.2857,9.5921,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_200_safe.png,ARROW,M6-3-21-W,330.726,586.228,8.9591,0.5301,0.1553,SAFE,SAFE_TARGET,YES,457.9468,8.8038,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_201_safe.png,ARROW,M6-3-21-W,269.811,621.349,7.9064,0.5302,0.1542,SAFE,SAFE_TARGET,YES,445.05,7.7522,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_202_safe.png,ARROW,M6-3-21-W,395.663,746.289,9.5096,0.5301,0.1572,SAFE,SAFE_TARGET,YES,570.4457,9.3523,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_203_safe.png,ARROW,M6-3-21-W,254.391,543.539,8.9687,0.5302,0.1542,SAFE,SAFE_TARGET,YES,398.4352,8.8145,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_204_safe.png,ARROW,M6-3-21-W,170.453,659.057,9.8169,0.5302,0.1542,SAFE,SAFE_TARGET,YES,414.2251,9.6627,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_209_safe.png,ARROW,M6-3-21-W,196.513,783.382,7.4891,0.5302,0.154,SAFE,SAFE_TARGET,YES,489.4173,7.3352,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_211_safe.png,ARROW,M6-3-21-W,430.294,589.19,9.1148,0.5301,0.1567,SAFE,SAFE_TARGET,YES,509.2119,8.9581,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_212_safe.png,ARROW,M6-3-21-W,316.525,764.825,9.4371,0.5301,0.1563,SAFE,SAFE_TARGET,YES,540.1448,9.2808,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_215_safe.png,ARROW,M6-3-21-W,365.718,644.15,7.2617,0.5301,0.1553,SAFE,SAFE_TARGET,YES,504.404,7.1064,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_216_safe.png,ARROW,M6-3-21-W,411.701,834.699,9.2549,0.5301,0.1577,SAFE,SAFE_TARGET,YES,622.6698,9.0972,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_217_safe.png,ARROW,M6-3-21-W,188.031,715.393,7.6517,0.5302,0.1536,SAFE,SAFE_TARGET,YES,451.1815,7.4981,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_220_safe.png,ARROW,M6-3-21-W,451.22,569.571,8.2727,0.5301,0.1565,SAFE,SAFE_TARGET,YES,509.8652,8.1162,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
arrow_222_safe.png,ARROW,M6-3-21-W,349.857,797.53,7.7062,0.5301,0.1561,SAFE,SAFE_TARGET,YES,573.1631,7.5501,33.5156198,-80.8647048,3.1,TYPE III PRISM HIGH INTENSITY,2025-07-27 18:12:38
